smiles,molecular_weight,#ro5_violations,alogp,standard_value,mol,MACCS_fp,morgan_fp
Cc1onc(-c2cccc(Cl)c2)c1-c1ccccc1,269.73,0.0,4.97,270.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95406D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E7900>
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2=CCN(CCCCO[N+](=O)[O-])CC2)cc1,489.48,0.0,2.62,7500.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F45F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E7970>
O=C(Nc1ccc(C(=O)c2ccc(Cl)cc2)c(Cl)c1)C1=C(O)c2ccccc2S(=O)(=O)N1,489.34,0.0,4.38,95600.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95407B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E79E0>
O=C(Nc1cccc(C(=O)c2ccc(Cl)cc2)c1)C1=C(O)c2ccccc2S(=O)(=O)N1,454.89,0.0,3.73,95300.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F46D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E7A50>
O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)nc1)C1=C(O)c2ccccc2S(=O)(=O)N1,462.31,0.0,4.21,33700.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E7AC0>
NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3ccc(C(F)(F)F)cc3)cc2-c2ccccc2)cc1,543.57,1.0,4.96,1300.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F47B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E7B30>
CS(=O)(=O)c1ccc(-n2nc(CNC(=O)Nc3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,514.53,2.0,5.28,2500.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E7BA0>
NS(=O)(=O)c1ccc(-n2cc(-c3ccc(F)cc3)nn2)cc1,318.33,0.0,1.72,13500.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95409E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E7C10>
Cc1ccccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1,381.38,0.0,3.51,199.53,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E7C80>
CCN(CC)C(=O)c1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)cc2)n1,431.95,0.0,4.08,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E7CF0>
OC[C@H]1O[C@@H](Oc2cc(O)cc([C@H]3c4cc(/C=C/c5cc(O)cc(O)c5)ccc4O[C@@H]3c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,616.62,3.0,3.12,7500.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F49E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E7D60>
CS(=O)(=O)c1ccc(-c2cc([N+](=O)[O-])sc2-c2ccc(F)cc2)cc1,377.42,0.0,4.53,14000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E7DD0>
O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(Cl)cc2)n(-c2ccccc2)n1,579.01,2.0,6.79,1410.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E7E40>
C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1,379.42,0.0,2.75,10000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E7EB0>
NS(=O)(=O)c1ccc(N2N=C(c3cccs3)CC2c2ccco2)cc1,373.46,0.0,3.34,6110.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540CF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E7F20>
NS(=O)(=O)c1ccc(N2N=C(c3ccco3)CC2c2ccc(C(F)(F)F)cc2)cc1,435.43,0.0,4.3,560.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540D60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E7F90>
CS(=O)(=O)c1ccc(-c2cnn(CCC3CC3)c(=O)c2-c2ccc(F)cc2)cc1,412.49,0.0,3.92,200.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8040>
CS(=O)(=O)c1ccc(-c2[nH]c3ccc(F)cc3c2-c2ccccc2)cc1,365.43,1.0,5.04,5.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4CF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E80B0>
O=c1c2ccccc2nc(SCc2cc(-c3ccc(Cl)cc3)no2)n1-c1ccc(Cl)cc1,480.38,1.0,6.64,840.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4D60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8120>
CC(=O)Oc1ccccc1SCCc1ccccc1,272.37,0.0,3.95,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8190>
CCCCOCCSc1ccccc1OC(C)=O,268.38,0.0,3.52,7000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9540F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8200>
CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc(Cl)cc(Cl)c2)cc1,435.25,1.0,5.27,169.82,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8270>
Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)c(F)c1,347.39,0.0,4.13,250.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95410B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E82E0>
CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc3c2OCO3)cc1,410.37,0.0,3.69,467.74,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F4F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8350>
COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,397.38,0.0,3.21,8.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E83C0>
N[C@H](CSC(=S)NCc1ccccc1)C(=O)O,270.38,0.0,1.21,83920.85291947579,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F90B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8430>
O=S(=O)(c1ccccc1)c1ccc(-n2cccc2-c2ccc(F)cc2)cc1,377.44,1.0,5.12,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E84A0>
COc1ccc(-c2ccc(C)n2-c2ccc(C(C)=O)cc2)cc1,305.38,0.0,4.66,83920.86033720602,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95412E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8510>
CCO[C@@]1(c2ccc(O)c(O)c2)Oc2cc(CCO)ccc2O[C@@H]1O,348.35,0.0,1.61,13700.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8580>
CO[C@@]1(c2ccc(O)c(O)c2)Oc2ccc(CCO)cc2O[C@@H]1O,334.32,0.0,1.22,8240.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95413C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E85F0>
CC(=O)/N=C/Cc1ccc2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](NC(C)=O)O2,384.39,0.0,2.23,2700.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F92E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8660>
CCCCCCCN(C)c1ccccc1OC(C)=O,263.38,0.0,4.02,40000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95414A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E86D0>
CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1,444.46,0.0,3.37,5700.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F93C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8740>
CC(=O)Oc1ccccc1SCCCCCO,254.35,0.0,2.87,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E87B0>
NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCN3CCOCC3)cc2-c2ccc(Cl)cc2)cc1,490.97,0.0,2.33,250.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F94A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95415F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8820>
COc1ccc(-c2cc(C(=O)OCCCN3CCOCC3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,500.58,1.0,2.07,1050.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8890>
COc1ccccc1Nc1cnccc1NS(C)(=O)=O,293.35,0.0,2.21,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95416D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8900>
O=S(=O)(CCC(F)(F)F)Nc1ccncc1Nc1ccccc1,345.35,0.0,3.52,10830.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F95F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8970>
Cc1nc(-c2ccc(Cl)s2)c(-c2ccc(S(N)(=O)=O)cc2)o1,354.84,0.0,3.68,20.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95417B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E89E0>
O=C(Nc1ccc(Nc2ccc(Cl)cc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,441.9,0.0,4.24,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F96D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8A50>
O=C(Nc1ccc(-c2ccc(Cl)nc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,427.87,0.0,3.56,83920.88613889737,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8AC0>
O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)cn1)C1=C(O)c2ccccc2S(=O)(=O)N1,462.31,0.0,4.21,83920.89340497361,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F97B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8B30>
O=C(Nc1ccccc1CCc1ccc(Cl)c(Cl)c1)C1=C(O)c2ccccc2S(=O)(=O)C1,488.39,1.0,5.47,90000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8BA0>
NS(=O)(=O)c1ccc(-c2cc3c(cc2Cc2ccccc2)OCO3)cc1,367.43,0.0,3.32,50.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95419E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8C10>
CC(C)=CCCC1(C)C=Cc2c(cc3c(c2O)C(=O)C[C@@H](c2cc(O)cc(O)c2)O3)O1,422.48,1.0,5.42,83920.88503154293,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8C80>
Cc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,331.37,0.0,3.86,70.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8CF0>
COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)oc3ccccc23)cc1F,396.44,1.0,5.32,93.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F99E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8D60>
CS(=O)(=O)c1ccc(NNC(=O)c2ccc(Cl)cc2)cc1,324.79,0.0,2.5,10000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8DD0>
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,428.54,0.0,4.78,83920.88629475515,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8E40>
CNC1(c2ccccc2Cl)CCCCC1=O,237.73,0.0,2.9,83920.84605875192,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8EB0>
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,478.89,1.0,0.44,83920.89686019416,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541CF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8F20>
CC(C)c1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1,286.35,0.0,4.8,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541D60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E8F90>
CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,357.39,0.0,2.07,83920.87126726081,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E9040>
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,338.77,0.0,0.92,83920.8673292613,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9CF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E90B0>
CC1(O)OC(=O)C(c2ccsc2)=C1c1ccc(S(C)(=O)=O)cc1,350.42,0.0,2.33,110.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9D60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E9120>
COC(=O)CNC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,367.23,0.0,3.95,1200.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E9190>
CN1CC(c2ccc(S(C)(=O)=O)cc2)=C(c2ccccc2)O1,315.39,0.0,2.84,5380.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9541F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E9200>
COC(=O)Cc1c(C)n(Cc2ccc(-c3cn(CCCCCC(=O)NO)nn3)cc2)c2ccc(OC)cc12,519.6,1.0,4.05,83920.9054832352,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9542040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E9270>
CS(=O)(=O)c1ccc(-c2ccccc2-c2ccc3ccccc3n2)cc1,359.45,0.0,4.97,57000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95420B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E92E0>
Cc1ccc(OC2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(C)OC2=O)cc1,372.44,0.0,3.52,20.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9707F9F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9542120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E9350>
CSCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1ccc(F)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)O,549.58,2.0,1.15,1000000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C970808040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9542190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E93C0>
O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)O)c1ccc(F)cc1,576.58,2.0,1.64,180000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9708080B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9542200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E9430>
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)O)c1ccc(F)cc1,413.41,0.0,1.21,200000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C970808120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9542270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E94A0>
Clc1ccc(OCCOc2nc3ccccc3s2)c(Cl)c1,340.23,1.0,5.06,410.0,<rdkit.Chem.rdchem.Mol object at 0x000001C970808190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95422E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E9510>
Cc1ccc(Nc2c(F)cccc2I)c(CC(=O)O)c1,385.18,0.0,4.11,2500.0,<rdkit.Chem.rdchem.Mol object at 0x000001C970808200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9542350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E9580>
CCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1,331.34,0.0,3.79,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C970808270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95423C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E95F0>
CCCCCCNC(=O)Oc1cccc(-c2ccc(C(=O)O)cc2F)c1,359.4,0.0,4.86,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9708082E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9542430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E9660>
CCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2Cl)c1,403.91,1.0,5.86,730.0,<rdkit.Chem.rdchem.Mol object at 0x000001C970808350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95424A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E96D0>
Nc1ccc(Oc2ccc(OCCN3CCCC3)cc2)cc1,298.39,0.0,3.54,36300.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9708083C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9542510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E9740>
O=[N+]([O-])c1cccc(Oc2ccc(OCCN3CCCC3)cc2)c1,328.37,0.0,3.86,13000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C970808430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9542580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E97B0>
CC(=O)Oc1ccccc1C1=C(c2ccc(S(C)(=O)=O)cc2)COC1=O,372.4,0.0,2.48,3.5,<rdkit.Chem.rdchem.Mol object at 0x000001C9708084A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95425F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E9820>
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1S(=O)(=O)c1ccc(F)cc1,367.42,0.0,2.85,40000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C970808510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9542660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E9890>
NS(=O)(=O)c1ccc(-n2nnnc2-c2ccc(Cl)cc2)cc1,335.78,0.0,1.63,62000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C970808580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95426D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95E9900>
