,Smiles,Molecular Weight,#RO5 Violations,AlogP,Standard Value
2635,COc1ccc2c(c1)c(CCNC(=O)c1ccc(Cl)cc1)c(C)n2Cc1ccc(Br)cc1,511.85,2.0,6.4,50.0
2636,Cc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)COC2=O)cc1,328.39,0.0,2.87,300.0
2637,CCOC(=O)/C(=C/c1cccc(Cl)c1)CSc1nc(C)cc(C)n1,362.88,0.0,4.49,5880.0
2638,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,232.24,0.0,0.7,83920.84487530206
2639,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCc3ccccc3)n2)cc1,407.42,0.0,4.18,0.25
2640,CCCCCC[C@H](Sc1nc(Cl)cc(Nc2ccc(-c3ccc(C#N)cc3)cc2)n1)C(=O)O,481.02,1.0,6.93,10.0
2641,CCCCCCC(Sc1nc(Cl)cc(NCc2ccc(-c3ccccc3)cc2)n1)C(=O)OCC,498.09,1.0,7.4,10.0
2642,CCCCCCC(Sc1nc(Cl)cc(Nc2ccc(-c3ccccc3)cc2)n1)C(=O)O,456.01,1.0,7.06,10.0
2643,CC(=O)Nc1ccc2[nH]ncc2c1,175.19,0.0,1.52,107000.0
2644,CC/C(=C\c1cc(O)cc(O)c1)c1ccc2ccccc2c1,290.36,1.0,5.2,3300.0
2645,CCCCOc1nc(OCC2(C)COC2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,435.54,0.0,3.24,210.0
2646,CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,423.53,0.0,2.97,47.0
2647,CCC(C)Nc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,373.4,0.0,3.78,2.0
2648,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCCC3)n2)cc1,386.4,0.0,3.89,10.0
2649,Cc1cccc(Oc2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)c1,408.4,0.0,4.67,10.0
2650,CS(=O)(=O)c1ccc(-c2cc(N)nc(NC3CCCCC3)n2)cc1,346.46,0.0,2.87,10000.0
2651,NS(=O)(=O)c1ccc(-n2ncc(F)c2-c2ccccc2)cc1,317.35,0.0,2.33,4660.0
2652,COc1ccc(/C=C\C(=O)c2cc(-n3cc(CN4C(=O)C(=O)c5ccccc54)nn3)ccc2O)cc1,480.48,0.0,3.61,37.0
2653,Cc1ccc(-c2cc(C)n(S(=O)(=O)Oc3ccccc3Cl)n2)cc1,362.84,0.0,3.99,530.0
2654,Cc1cc(-c2ccccc2)nn1S(=O)(=O)Oc1ccccc1C(F)(F)F,382.36,0.0,4.05,100000.0
2655,Cc1ccc(-c2ssc(=S)c2-c2ccc(Cl)cc2)cc1,334.92,1.0,6.83,50000.0
2656,Cc1ccc(-c2ssc(=S)c2-c2ccc(S(C)(=O)=O)cc2)cc1,378.57,1.0,5.59,50000.0
2657,Oc1ccc(-c2ssc(=S)c2-c2ccc(O)cc2)cc1,318.44,1.0,5.28,50000.0
2658,COc1ccc2c(c1)c(CC(=O)N[C@@H](CO)CC(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,456.97,0.0,4.37,500.0
2659,Cc1c(CC(=O)O)cccc1-c1ccn(C(F)F)c(=O)c1,293.27,0.0,2.85,1200.0
2660,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,250.29,0.0,2.49,150.0
2661,CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(C(F)(F)F)cc3)cc(C(F)(F)F)n2)cc1,475.41,1.0,5.2,1920.0
2662,CCS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1,312.78,0.0,3.29,3280.0
2663,COc1ccc2c(c1F)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,459.45,0.0,3.96,8.913
2664,NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCCCC3)n2)cc1,400.43,0.0,3.55,2.4
2665,c1ccc(Nc2c(-c3ccccn3)nc3ccccn23)cc1,286.34,0.0,4.14,18500.0
2666,Clc1ccc(-c2cn[se]c2-c2ccc(Cl)cc2)cc1,353.11,0.21393334492577143,3.5514119931424735,0.0
2667,Clc1ccc(-c2cnsc2-c2ccc(Cl)cc2)cc1,306.22,1.0,5.78,4000.0
2668,Cc1ccc(-c2c(-c3ccc(Cl)cc3)ssc2=O)cc1,318.85,1.0,5.47,50000.0
2669,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(C)c(C)c4)n3)c2)CCOCC1,486.59,1.0,6.53,410.0
2670,CCCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CCS2,318.53,1.0,6.13,400.0
2671,COc1ccc(C(=O)NNc2ccc(Cl)cc2)cc1,276.72,0.0,3.11,470.0
2672,CCCSc1ccccc1OC(C)=O,210.3,0.0,3.11,66000.0
2673,CC(=O)Oc1ccccc1SC1CCCCCC1,264.39,0.0,4.43,40000.0
2674,C[C@H](C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1,248.32,0.0,2.58,300.0
2675,COC(=O)c1ncc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,374.39,0.0,2.87,10000.0
2676,Cc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1F,364.83,0.0,4.04,6.0
2677,COC(=O)c1cc2cc(S(C)(=O)=O)ccc2n1Cc1ccc([N+](=O)[O-])cc1,388.4,0.0,2.79,20000.0
2678,CS(=O)(=O)c1ccc(-c2sc(CCCc3ccc(Br)cc3)nc2-c2ccc(F)cc2)cc1,530.48,2.0,6.96,7.0
2679,CS(=O)(=O)c1ccc(-c2ccccc2-c2ccccn2)cc1,309.39,0.0,3.82,300000.0
2680,CS(=O)(=O)c1ccc(-c2ccccc2C2CCCCC2)cc1,314.45,0.0,4.8,31000.0
2681,CCSc1ccccc1OC(C)=O,196.27,0.0,2.72,200000.0
2682,CS(=O)(=O)c1ccc(-c2nc(NC3CC=CCC3)cc(C(F)(F)F)n2)cc1,397.42,0.0,4.09,32.9
2683,CCCCCCC(Sc1nc(Cl)cc(NCc2ccc3ncccc3c2)n1)C(=O)O,444.99,1.0,5.81,10.0
2684,CCS(=O)(=O)c1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,431.54,0.0,2.95,90.7
2685,COc1ccc(-c2sccc2-c2ccc(S(C)(=O)=O)cc2)cc1,344.46,0.0,4.49,5000.0
2686,CCOc1cc(OCC)cc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)c1,420.92,0.0,4.39,10000.0
2687,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2)cc1,366.36,0.0,3.96,6840.0
2688,Cc1cnc(-c2cccnc2)c(-c2ccc(S(C)(=O)=O)cc2)c1,324.41,0.0,3.52,350.0
2689,CC1(O)OC(=O)C(Sc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,376.46,0.0,2.86,5000.0
2690,Cc1ccc(Cl)c(Nc2ccccc2C(=O)NOC(C)(C)C)c1Cl,367.28,1.0,5.51,66000.0
2691,Cc1cc2cc(-c3ccc(C(C)C(=O)O)cc3)ccc2[nH]1,279.34,0.0,4.33,230.0
2692,COc1ccc(O)c(O)c1/C=C1\[C@@H](C)CC[C@H]2C(C)(C)CCC[C@]12C,344.5,1.0,5.75,700.0
2693,O=S(=O)(c1ccccc1)N1N=C(C(F)(F)F)CC1c1ccc2c(c1)OCO2,398.36,0.0,3.47,5650.0
2694,Cc1ccc2c(c1)oc(=O)n2Cc1cn(-c2ccccc2Cl)nn1,340.77,0.0,3.19,3600.0
2695,Cc1c(N)c(=O)n(-c2ccccc2)n1C,203.25,0.0,1.07,42000.0
2696,COc1ccc2c(c1)c(Cc1csc(N)n1)c(C)n2C(=O)c1ccc(Cl)cc1,411.91,0.0,4.93,390.0
2697,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,456.71,1.0,7.54,10000.0
2698,CCCCCCCCCCCCCCCc1cccc(OC)c1CSc1nc2cc(OC(F)F)ccc2[nH]1,546.77,2.0,10.1,10000.0
2699,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,338.44,0.0,3.46,83920.86729022369
2700,CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)NC3CCCCC3)c2c1,398.89,1.0,5.53,100000.0
2701,Oc1ccc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2ccc(O)c(O)c2)cc1O,330.34,0.0,2.58,100000.0
2702,CC1(C)COc2c(C3CCCC3)cc(C(=O)CCCC3CC3)cc21,326.48,1.0,5.78,20000.0
2703,CCN(C)Cc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,349.74,0.0,3.58,21300.0
2704,CC(C)N(C)Cc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,363.76,0.0,3.97,100000.0
2705,Nc1cc(-c2ccco2)nn1-c1ccccc1,225.25,0.0,2.71,100000.0
2706,COC(=O)c1ccc(-n2nc(-c3ccco3)cc2N)cc1,283.29,0.0,2.5,100000.0
2707,NS(=O)(=O)c1ccc(-c2ccsc2-c2ccc(F)cc2)cc1,333.41,0.0,3.87,30.0
2708,CC(C)Sc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,364.58,1.0,6.01,20000.0
2709,COc1nc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)ns1,320.46,0.0,4.51,100000.0
2710,CCc1cc(/C=C/C(=O)O)cc(C(=O)c2ccccc2)c1,280.32,0.0,3.58,2600.0
2711,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1C,389.42,0.0,4.26,5.012
2712,CS(=O)(=O)c1ccc(-c2sc3nc(C(F)(F)F)nn3c2-c2ccccc2)cc1,423.44,0.0,4.55,3.0
2713,O=S(=O)(Nc1ccncc1Oc1ccc(Cl)cc1Cl)C(F)(F)F,387.17,0.0,4.44,2550.0
2714,Cc1ccc(Cl)c(Nc2ccccc2C(=O)NCCO)c1Cl,339.22,0.0,3.77,1000.0
2715,CS(=O)(=O)c1ccc(Oc2ccc(OCCN3CCCC3)cc2)cc1,361.46,0.0,3.36,100000.0
2716,FC(F)(F)c1cccc(Oc2ccc(OCCN3CCCC3)cc2)c1,351.37,0.0,4.97,100000.0
2717,Nc1ccccc1Oc1ccc(OCCN2CCCC2)cc1,298.39,0.0,3.54,100000.0
2718,NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(F)cc2)cc1,385.34,0.0,3.34,10.0
2719,CC(COC(=O)C(C)c1ccc(C(=O)c2cccs2)cc1)O[N+](=O)[O-],363.39,0.0,3.22,4560.0
2720,CC(C)OC1(C)OC(=O)C(c2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1,404.46,0.0,3.84,800.0
2721,CS(=O)(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,399.37,0.0,4.07,100000.0
2722,CC1(C)OC(=O)C(OC2CCC2)=C1c1ccc(S(C)(=O)=O)cc1,336.41,0.0,2.71,400.0
2723,COc1ccc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)cc1OC,464.54,0.0,4.54,700.0
2724,CS(=O)(=O)c1ccc(-c2nc3sc4ccccc4n3c2-c2ccccc2)cc1,404.52,1.0,5.29,5000.0
2725,CN(C)S(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,413.4,0.0,3.95,100000.0
2726,Cc1ccc(Cl)c(Nc2ccccc2C(=O)NNCc2ccccc2)c1Cl,400.31,1.0,5.48,6300.0
2727,Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1,280.25,0.0,3.54,100000.0
2728,Nc1ccc(NC(=O)c2ccc(C(F)(F)F)cc2)cc1,280.25,0.0,3.54,100000.0
2729,Nc1ccnc(NC(=O)c2ccc(C(F)(F)F)cc2)c1,281.24,0.0,2.93,100000.0
2730,Cc1ccc(Cl)c(Nc2ccccc2C(=O)N[C@H](C)C(=O)O)c1Cl,367.23,0.0,4.25,33000.0
2731,Nc1ccccc1C(=O)Nc1ccc(C(F)(F)F)cc1,280.25,0.0,3.54,100000.0
2732,COc1ccc2c(c1)c(CCNC(=O)c1ccc(O[N+](=O)[O-])cc1)c(C)n2C(=O)c1ccc(Cl)cc1,507.93,1.0,4.84,1500.0
2733,CC(=O)Nc1ccc(OC(=O)c2ccccc2Nc2c(Cl)ccc(C)c2Cl)cc1,429.3,1.0,6.22,20000.0
2734,COc1ccc2cc(-c3ccccc3-c3ccc(S(C)(=O)=O)cc3)ccc2c1,388.49,1.0,5.59,30000.0
2735,CSc1ccc(-c2nc3sccn3c2-c2ccccc2)cc1,322.46,1.0,5.45,5000.0
2736,CCOC(=O)C1CCN(C(=O)CCc2cc(-c3ccc(C)cc3)n(-c3ccccc3)n2)CC1,445.56,0.0,4.58,10000.0
2737,NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCN3CCOCC3)cc2-c2ccccc2)cc1,455.54,0.0,1.25,640.0
2738,C=C(Cl)Cl,96.94,0.0,1.94,83920.81637557056
2739,O=C(NCc1ccccc1)c1sc2ccccc2c1Br,346.25,0.0,4.59,12210.0
2740,CC(C(=O)O)c1ccc(Cc2cccs2)cc1F,264.32,0.0,3.67,13000.0
2741,COc1ccc(-c2nc3cc(NC(=O)c4ccc(Cl)cc4)ccc3o2)cc1OC,408.84,1.0,5.42,1210.0
2742,CCOc1c(Cl)ccc2c1C=C(C(=O)O)C(C(F)(F)F)O2,322.67,0.0,3.53,100000.0
2743,CC(C)CSc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,366.79,0.0,4.88,19.0
2744,Cc1ccc(-c2nnnn2-c2ccc(S(C)(=O)=O)cc2)cc1,314.37,0.0,2.04,87000.0
2745,CS(=O)(=O)c1ccc(-n2nnnc2-c2ccc([N+](=O)[O-])cc2)cc1,345.34,0.0,1.64,69000.0
2746,CN(C)c1ccc(-c2nnnn2-c2ccc(S(C)(=O)=O)cc2)cc1,343.41,0.0,1.8,6000.0
2747,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N(CC(C)C)CC(C)C)cc1,451.61,1.0,6.04,6840.0
2748,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCCCN2CCOCC2)cc1,466.58,0.0,3.73,8920.0
2749,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCCCCl)cc1,415.92,0.0,4.64,1270.0
2750,CC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(=O)C(C)C,476.57,0.0,1.71,50000.0
2751,Cc1cccc(C2=NCCN2c2ccc(S(N)(=O)=O)cc2)c1,315.4,0.0,1.91,10000.0
2752,CCOC(OCC)c1ccc(/C=C2\CN(Cc3ccccc3)C/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,569.74,2.0,7.38,100000.0
2753,CS(=O)(=O)c1ccc(-c2nnnn2-c2ccc(F)cc2)cc1,318.33,0.0,1.87,2700.0
2754,CCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,367.45,0.0,4.03,12360.0
2755,CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccc(C)cc1,356.45,0.0,3.1,6770.0
2756,CCOC(OCC)c1ccc(/C=C2\Cc3ccccc3C2=O)cc1,322.4,0.0,4.58,19320.0
2757,CN(C)c1ccc(/C=C2\Cc3ccccc3C2=O)c([N+](=O)[O-])c1,308.34,0.0,3.48,14850.0
2758,COc1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)cc1,284.29,0.0,3.3,5000.0
2759,O=C1/C(=C/c2coc3ccccc3c2=O)c2ccccc2N1c1c(Cl)cccc1Cl,434.28,1.0,6.32,1.3
2760,O=C1/C(=C/c2coc3ccc(Br)cc3c2=O)c2ccccc2N1c1c(Cl)cccc1Cl,513.17,2.0,7.08,7600.0
2761,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(O)cc2)cc1,563.98,1.0,3.42,9970.0
2762,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(Cl)c(Cl)c2)cc1,616.87,2.0,5.02,300.0
2763,O=C(/C=C/C1=Cc2ccccc2OC1)c1ccc(Br)cc1,341.2,0.0,4.66,420.0
2764,COc1ccc(C(=O)/C=C/C2=Cc3ccccc3OC2)cc1OC,322.36,0.0,3.92,460.0
2765,O=C(/C=C/C1=Cc2c(ccc3ccccc23)OC1)c1ccc(Cl)cc1Cl,381.26,1.0,6.36,290.0
2766,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,320.05,1.0,5.93,83920.86345043198
2767,CN1CCC[C@H]1c1cccnc1,162.24,0.0,1.85,83920.83013653751
2768,COc1ccc(S(=O)(=O)N(Nc2ccccc2)C(=O)Oc2ccccc2OC)cc1,428.47,0.0,3.92,1000.0
2769,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,663.08,2.0,7.12,1839.0
2770,CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3c[nH]cn3)c2c1,367.79,0.0,4.05,100000.0
2771,COc1ccc(C(=O)n2c3ccc(Cl)cc3c3ccc(C(C)C(=O)O)cc32)cc1,407.85,1.0,5.33,100000.0
2772,CCOC1(C)OC(=O)C(c2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1,390.43,0.0,3.45,500.0
2773,NC(=O)N1c2ccccc2CCc2ccccc21,238.29,0.0,3.0,83920.84617797374
2774,COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,531.6,1.0,2.19,83920.90798990645
2775,NS(=O)(=O)c1ccc(-n2nccc2-c2ccc(F)cc2)cc1,317.35,0.0,2.33,100000.0
2776,C[S+]([O-])c1ccc(C2=C3c4ccccc4CCC3(O)OC2=O)cc1,340.4,0.0,2.53,83920.8676921248
2777,CS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1,298.75,0.0,2.9,1870.0
2778,CC(C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1,248.32,0.0,2.58,2400.0
2779,O=C(c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1)C(F)(F)F,402.27,1.0,5.44,100000.0
2780,CCc1ccc(/C=C/S(N)(=O)=O)cc1C(=O)c1ccccc1,315.39,0.0,2.74,770.0
2781,CS(=O)(=O)c1ccc(-c2nc3sccn3c2-c2ccccc2)cc1,354.46,0.0,4.13,3210.0
2782,CCOC(=O)c1c(C)oc2ccc(Oc3ccc4ccccc4c3)cc12,346.38,1.0,5.86,15800.0
2783,CC(C)[C@@H]1CC[C@]2(C)[C@@H]3C(C=C4[C@@H]5CC(C)(C)C(=O)C[C@]5(C)CC[C@]42C)OC(=O)CC(O)[C@]31C,470.69,1.0,6.11,460000.0
2784,CCCCOc1nc(OCC2COC2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,421.52,0.0,2.85,36.0
2785,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,309.45,0.0,4.19,83920.86118931747
2786,CS(=O)(=O)Nc1cc(Cc2ccc(Cl)cc2)c2ccccc2c1,345.85,0.0,4.46,10000.0
2787,O=C(O)Cc1cccc(-c2ccn(C(F)F)c(=O)c2)c1,279.24,0.0,2.54,11100.0
2788,COc1ccc2c(c1)c1c(n2C(=O)c2ccccc2)CCNC1.Cl,342.83,0.0,2.98,87600.0
2789,O=C(COc1ccc(Cl)cc1Cl)N/N=C1/SCC(=O)N1c1ccc(Br)cc1,489.18,0.0,4.3,9580.0
2790,O=C(COc1ccc(Cl)cc1Cl)N/N=C1/SCC(=O)N1Cc1ccccc1,424.31,0.0,3.54,3290.0
2791,Cc1ccc(-c2cn(-c3ccc(S(C)(=O)=O)cc3)nn2)cc1,313.38,0.0,2.65,2500.0
2792,COc1ccc(-n2nc(C(=O)Nc3ccc(OC)c(OC)c3)nc2-c2cc(OC)c(OC)c(OC)c2)cc1,520.54,1.0,4.24,100000.0
2793,CCOC(=O)c1c(C)oc2ccc(Oc3ccc(C)cc3)cc12,310.35,1.0,5.02,4200.0
2794,CS(=O)(=O)c1ccc(C2=C(c3cccc(O)c3)C(=O)OC2)cc1,330.36,0.0,2.26,3960.0
2795,CC(C)(C)c1cc(Nc2ccccc2C(=O)O)cc2c1OCC2(C)C,339.44,1.0,5.1,4000.0
2796,Cc1csc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)n1,351.41,0.0,1.95,830.0
2797,CC(=O)O[C@@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@H]([C@H](CCC=C(C)C)C(=O)O)CC[C@]4(C)C3=CC[C@H]2C1(C)C,498.75,1.0,7.97,10000.0
2798,NS(=O)(=O)c1ccc(-n2nc(C(=O)NC3CCCCC3)nc2-c2ccccc2)cc1,425.51,0.0,2.64,660.0
2799,CC(C)Cc1ccc(C(C)C(=O)OC(CO[N+](=O)[O-])CO[N+](=O)[O-])cc1,370.36,0.0,2.32,1700.0
2800,CC1N(C(=O)Nc2cccc(Cl)c2)C(=O)c2ccccc2S1(=O)=O,364.81,0.0,3.15,98800.0
2801,OC[C@H]1C[C@](O)(c2ccc(F)cc2)[C@@H](c2ccc(F)cc2)O1,306.31,0.0,2.67,1000.0
2802,CC(C)(C)c1cc(-c2cc(=S)ss2)cc(C(C)(C)C)c1O,338.56,1.0,6.51,7.2
2803,COC(=O)CC1N(C(=O)Nc2cccc(Cl)c2)C(=O)c2ccccc2S1(=O)=O,422.85,0.0,2.69,105900.0
2804,CC1N(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,331.35,0.0,1.89,76800.0
2805,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)sc3ncnn23)cc1,355.44,0.0,3.53,32.0
2806,COC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(Cl)cc2)c1Cl,426.28,0.0,3.28,158.49
2807,N#Cc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,342.3,0.0,2.96,36230.0
2808,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2ccc(F)c(F)c2)cc1,391.42,0.0,3.81,48.0
2809,CC(C)(C)c1cc(-c2noc(NC#N)n2)cc(C(C)(C)C)c1O,314.39,0.0,3.93,64.0
2810,CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCCC1.[Br-],448.4,0.0,3.49,83920.89046477698
2811,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,401.96,0.0,4.53,83920.88068998746
2812,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,517.56,1.0,-0.24,83920.9050017718
2813,CS(=O)(=O)c1ccc(-c2ccnc(NC3CCCCC3)n2)cc1,331.44,0.0,3.29,10000.0
2814,Cc1cnc(NC2CCCCC2)nc1-c1ccc(S(C)(=O)=O)cc1,345.47,0.0,3.6,10000.0
2815,CC(C)c1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)n1,370.45,0.0,4.48,1135.0
2816,CC(C)(C)c1cc(-c2cccs2)cc2c1OCC2(C)C,286.44,1.0,5.38,70.0
2817,CSc1ccc(C2=C3c4ccccc4CCC3OC2=O)cc1,308.4,0.0,4.19,827.0
2818,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(N)cc2)cc1,333.31,0.0,4.15,129.0
2819,NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(C(F)(F)F)cc2)cc1,384.33,0.0,2.76,1999.86
2820,COc1ccc(-c2cc(-c3ccc(Cl)cc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,439.92,0.0,4.52,43.0
2821,CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(Cl)cc2)cc1,382.89,0.0,3.34,121700.0
2822,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,365.21,0.0,1.47,83920.8729081274
2823,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,410.49,0.0,3.59,83920.88247640329
2824,COc1ccc(C2CC(c3ccc(S(C)(=O)=O)cc3)=NN2C(C)=O)cc1,372.45,0.0,2.8,7610.0
2825,O=S(=O)(c1ccccc1)c1cnccc1NS(=O)(=O)C(F)(F)F,366.34,0.0,2.18,100000.0
2826,CCCN1CC(c2ccc(S(C)(=O)=O)cc2)=C(c2ccc(CO)cc2)C1=O,385.49,0.0,2.75,87.0
2827,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)ssc2=O)cc1,348.47,0.0,3.91,50000.0
2828,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccccc1,355.44,0.0,4.88,470.0
2829,NS(=O)(=O)c1ccc(/N=N/c2ccc(OC(=O)Nc3ccccc3)c(OC(=O)Nc3ccccc3)c2)cc1,531.55,2.0,5.97,11070.0
2830,COc1ccc(CN2CCN(C(=O)c3cc4cc(Cl)ccc4n3Cc3ccc(F)cc3)CC2)cc1,491.99,1.0,5.45,23.21
2831,O=C(/C=C/c1ccc(O)c(O)c1)NNC(=O)COc1ccc(Br)cc1,407.22,0.0,2.1,3400.0
2832,CCn1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1C(F)(F)F,412.41,0.0,4.8,130.0
2833,CC1(O)OC(=O)C(c2ccc(F)c(Cl)c2)=C1c1ccc(S(C)(=O)=O)cc1,396.82,0.0,3.06,110.0
2834,CCCc1cc(S(F)(F)(F)(F)F)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,412.3,1.0,6.09,46.0
2835,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,376.38,0.0,4.42,920.0
2836,O=C(N[C@@H]1CCC[C@@H]1COc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,453.97,1.0,5.06,83920.89166377134
2837,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,409.84,0.0,4.61,12.88
2838,CCCCCCCCCCCCCCCc1cccc(OCC)c1CSc1nc2ccccc2[nH]1,494.79,1.0,9.89,1470.0
2839,COc1c(Cl)cc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,443.3,1.0,6.02,100000.0
2840,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1C,388.44,1.0,5.02,12.88
2841,CS(=O)(=O)c1ccc(-c2ccccc2-c2cncnc2)cc1,310.38,0.0,3.21,300000.0
2842,CC(C)(C)c1cc(-c2nsc(N=C(N)N)n2)cc(C(C)(C)C)c1O,347.49,0.0,3.41,27000.0
